id,followers_count,friends_count,screen_name
794644073390948352,7,21,KJMills8
794642276458889216,4,127,ronald55556
794642662875873285,0,4,ayoola_boi
794643494820335616,2,97,Jawad56957289
794642569766572032,8,57,GyarkoYaw
794643478936485888,1,21,professorsnugs3
794643468282953729,0,40,ladicita55
794642668907298816,0,30,ElharrassRachid
794642474849419264,1,61,3ssilaSoulaiman
794642384256647168,16,138,AlishaWellens
794642121856794624,0,31,meryemeergragui
794641310204493824,8,96,EhsanHassani4
794641474621243392,9,48,aitomar123
794641919724888069,11,184,Karly55077664
794638352863686657,4,16,goatboy666beast
794641685980577792,18,165,onyeanwula_b
3019734292,33,403,clovis_chu
794641749654249472,13,92,AkharrazAli
794640947753656320,17,131,ShameraHorns
794641413761888260,6,134,MesterMohamed17
2237240873,13,174,craigmonaghan25
794639909399183361,1,20,live_kooooora
794641268466978816,2,41,KarimKbabi
794302158816628739,4,19,fouad46109359
793190434721890304,13,217,wawamec
136017449,46,203,_oliw
794639519073128448,90,638,zaYn_zeendow
794544914142994433,4,75,nasser_ortega
794627783058161668,12,142,PhoenixGarcia4
794639996372287489,8,79,MosesAloaye
794639747360718848,0,36,culsihh
789550560970149888,19,264,RyjantZdenek
792011945121574912,20,619,missamyashley33
794640182280499201,21,240,Kingraw313
794462597210918912,30,319,nkos_nutty
794638474427166720,1,102,yolocandy2911
794629228452933632,67,137,ahmedfanx
794639273207140354,1,39,BashirudeenOto3
3296414811,4,27,JarekKubas
794638247792168960,1,99,lardirma
794639365397999616,30,90,ma_hr2018
794639277695045632,0,64,Legarrec277
794638941626531840,0,20,laghdir_youssef
794638303567998976,19,240,Erika_evro0425
794639278739427328,0,21,kingofRandom6
794639015865630720,5,56,brunaotheboss
794639113093836801,0,72,ferncarter28991
794635824725946368,0,20,ounarab
793827462467682305,4,150,matteo_lea
794492376454746112,1,25,jone_rtveit
783727049273929728,10,146,GaryStarkey4
794639295738970112,1,47,2_dioss
794639070114750464,0,40,Balduin50
794638924710903808,14,104,Warren17341394
794638503334342656,4,30,AmghozSimo
794637940408270848,26,198,mdalamgir007007
794638335381741569,2,19,TadghLane
759765761745424384,5,90,Isaacam48486075
794638001490034689,3,165,CyrusWuapary
794632923630571520,20,244,sebastian619712
794638137523929089,3,50,IPDaily9
794637465021718530,2,18,Triston_chekley
794635900214919168,4,178,nileshsubratty1
794638017923256321,2,19,Cianjohnson00
794637434973802498,0,40,salahdehmi
794636693567668224,18,54,JoshuaStaples3
794635625521676289,1,53,ThreeKingdomsGE
794636105341616128,3,56,yoelenriquecan3
721254349503086592,14,86,MagnusGra
794619342373715968,9,269,juanantonio8219
794637658081394688,2,22,JackR1533
794570536399552512,2,86,Omnia59198187
794636619399700480,2,67,jacfar_oma
794636917363081216,1023,226,darrensteo1965
794636606510600193,1,49,Oreydevilanova2
794636390734635009,0,60,Red158714032
713336053956878336,3,47,momolavaboy8
2507325362,33,301,HBK_MrWM
794534207569723393,4,24,jamoscofish
794636652597616641,15,85,AllouchHassan4
3148287950,339,175,WesTheBuddy
794636487010766852,1,21,mustaphamejdou2
794636241266479104,88,84,Yassin83527913
794635653585707008,1,113,VineAdnane
794635831814328320,2,124,nourazahh
794634497266483200,0,24,HaraldHif
794634245310476288,18,75,noelm79
794635574716067840,24,239,Bradley69182900
794615592405925889,2,43,TengeEmmanuel
794635714277371904,1,70,ChahidaAssali
794635989318832128,18,87,ChallengeBets96
742065146835664897,22,235,michaelcordob15
794635739522854913,1,21,Oakleyjamesmad1
794635396714033152,15,89,bebaalhcn
777165744203325441,99,289,Alishai92959752
794635420407631873,2,91,damidami2016
794635219370446848,7,81,LhabtiZouhir
794635353328128000,3,92,Asmahanef1
794631349034479617,12,97,DeraLuther
794635118589706240,0,50,fennoun_imane
794635592508276736,2,23,charlie74167262
777638081725882373,66,537,Prince47695141
712384454485024770,69,55,knvb_coach
1161062276,0,22,jagbeng
794633724675686401,3,122,MOHAMED96843472
171197195,15,95,SamCooke17
709900047245299712,9,81,WoiDiomande
791038380431867905,9,215,Escokid21
794523180853444609,0,49,oil_1308
794632814570438656,11,153,David10Moises
794619187914272769,0,57,markus_osti
794633434731806720,4,30,JoanneS73189113
794628495263617028,27,131,AS_Kevyn95
794631963688706048,5,81,Messerydiallo
794633571856068608,5,65,joybhowmik1999
794632875895300097,7,99,vascarpitta
794632901056987136,0,50,mouser_raeann
734290143415140352,3,63,mnhnans
763335663022473220,43,217,RhiannonXiao
794633176723451904,4,98,HosseinHasanab3
794633195438374912,3,34,BeccaLeexox
794633490465771520,2,55,Mohamed18401222
794633064509018113,0,41,anastah83848956
794632075169165312,7,107,dinita_gonzales
753297862642044928,40,556,AnaAhme07730962
794630732538908673,6,78,Fatima25229166
794631197242654720,17,119,Gabriel56690804
724298730841747456,23,108,darifabdo9
794632136565411841,6,89,KelwenyLucas
794632368346845184,7,59,wattsy_luke
4701203479,74,341,youngne3
794631958273867776,0,59,SarouNesrine
794631671899443200,4,42,TDorisbel
794631568958615552,10,81,charliecregg1
794629908907589633,13,297,adautocaetanoc
3121926867,13,102,umeokalachibuz1
794630705569562625,7,63,Guiller13770546
794630887627493376,1,21,ilhamsarie
1557363738,307,185,NotTaylorBrock
794630440158167040,9,127,DiogoCosta10fcp
794612655944331264,40,158,jtrillss
794627941066018816,3,35,lukmonoluwaran2
794630668097646592,1,19,Freyafrazzle123
794626636788285442,10,68,lolzer65gmailc1
794626817621721088,6,88,jaytay1975
784515604145442817,7,104,ciefko1992
794628897832861697,13,76,HasanKa12319097
794629849377865729,0,97,sweetdizzyrock
794629253958606849,30,107,daniel543169495
380514402,175,505,KatieGormally
2605732974,20,421,kapik122
794629597077901312,18,157,ImpraimSarah
794626101326807042,2,71,PzV4mDzGT9QzhnS
794623541450772482,8,167,LAnstrinks
794629478945320960,0,30,Pauljon56673440
794628492042403841,3,88,Lahsin_Ali
793536175160041473,4,22,juanjo_rbb23
794624044758953984,10,30,lewisc7_
794622009032540162,2,18,paulwaring74
794621833299562500,8,201,s_S9156
780107064559431680,11,210,Berber2016
794628435025022976,0,35,YasairAchraf
794627803421573120,1,20,ChristianSaltin
794613728591441921,51,309,Olusarotimi2
304572097,42,242,JhonnyAraujoAgb
794627600035487744,13,128,CallumJ96314462
718071956847902720,1,22,e0U2BruVXZ7Rq0S
793350877595656192,38,235,MazranYNWA
794627693799211008,6,96,willson_flavour
794626175628963840,5,86,neiteiko
794614655293472768,3,60,ahmedezayed2
794627845733617664,2,66,AlaeMalak1
794627245268729857,12,108,maurice_aap
794619616635092993,13,174,LaPelotaBR
794627227212279808,1,99,Rachid84417175
794578283836952576,10,210,gamer_VI7
794626582325424129,3,149,andriananjamam1
794627438680637442,140,233,Nouhail01038933
794627286213558274,1,21,TereI395211
794627231763021824,0,21,hideawaymcveyy
794626749162291200,6,123,SihaMe_SoMaa
794627346728910850,1,72,StaTeBr17422468
794624994638708736,19,122,RhonalGamer
794627016289091584,3,21,LindaSnelson5
794625018386939908,1,79,nabir2002
792039719878221828,18,54,dazmadden91
790212989613969408,6,172,logan_mcgeough
591641492,26,204,Dev52Paul
793111147125833728,12,196,JChachinda
794626775695364096,0,21,talkshowbibby
113409631,26,465,mm100a
794625807285178368,5,61,GaryBurley6
118046687,292,176,Meersch_
794623841817554944,5,128,freddyvegau
217368186,69,432,galagaid
794622834370813953,4,78,MushinyiTapiwa
794587871403380736,12,225,trollswhotrolls
794622537569366016,8,159,carlos_daniel05
739550083864137728,144,356,allanm88888
794625169721622528,26,856,betoCasdt
794624835594977280,13,85,Djimi255
4849272351,78,330,joaovitorgalou1
794624953941364736,38,224,bieb_justine
794625309798727682,5,28,xStatify
949937742,18,102,peter9ngeno
979991280,1,15,_cyberhobbit_
794625056919973888,6,98,Fernandogon1920
4884678327,223,1321,Nuradeen06
794623802596528128,0,97,SelimaDowna
1327594416,5,23,NIlescu
794624978469744646,16,167,sideflo
794624703352766465,1,43,AbdelmoghitK
794622807288193025,1,122,AhmedGa46000722
794624736760303616,1,63,atitaw_abd
570745835,94,124,amirahalsri
794624663800446976,0,41,rachid696687641
794624003931566081,14,159,mourad20481898
794593501585571840,3,63,SumitTayade15
794623582676647936,0,20,BrahimRguig
794622582767108096,21,232,sZ3VQvQtLM4m2lH
794623828957675520,9,112,209_940
794623683541266432,27,143,sam_white002
794623390141337600,6,63,ryanjackson2007
794623202962112513,2,16,jgij610
4249573552,1610,2559,UQUUWJwI1W3Zi2r
794623733428318210,5,32,jrdalton123
794624222840635393,2,52,ChrisMasterOfF1
3310824903,746,2280,charliem3256
3234433496,1,52,MLagtaa
788533333374464000,55,518,el_kevinmanya
794623544617476096,9,80,iomaster1231
794623664188751875,7,60,rxymond23
794622815207129088,6,84,Karl_Fowell
794622022718550016,4,85,sofiasafae071
794622239786356736,234,1029,SaidZak28862300
794093358360694784,40,190,dhopewise_phyno
794623016512659456,1,29,Connor_Freeman1
794622797649735681,0,61,DjihedGraini
794622992785534976,7,81,BenjaminBlackh4
2917060919,1,30,khalid_ainas
794622119367864320,13,89,alexboddy02
788784667617071105,6,48,AbdliTDM
794622560751276032,22,109,samuweller
794619805538009088,13,106,Jeppshah
794621693318807552,1,94,chessnasser
794622092448821248,0,17,Ess_Hamza4
794622425627561985,3,22,SeamusM59888601
784733326645026816,4,91,evandromota2016
794621423985840132,0,3,Jackcooperford2
794621211648999424,1,51,musonitheo2
794621324584853504,9,136,bisharhajir1
794621793298501634,8,91,alexrigby99
794621708187664385,6,115,Rutger175
791300021404794881,0,123,abdulla_nawaya
794621408886321152,12,98,WissouWissal1
790946682137677824,80,920,qSwnmIN4O6o80gV
794620830722523137,2,46,sarufi254
794621254468857856,2,42,Liamatherton1
791398524491554816,21,113,FataBashir
790286694922739712,62,176,Rob_OHalloran
794619696691679232,4,94,AkazouOmar
794620520700514304,8,74,Donadien32
794618829426999297,4,58,sardarchande8g1
794587863027433476,6,93,KAS_Gunner
794620438194384897,1,72,SabineDeschand
794620426018320384,2,115,HamzaDirai
794275277836730368,12,204,Jbisharey
794619694749716482,1,21,AdamBut12345007
787710736592240640,54,257,imranjan443
792679524567805954,10,103,adamozayn1
794618292497481728,3,42,ooluwadabira
794613082819440640,3,25,pushkar0212
794618986658955264,4,60,OwenJCollins15
794618496093077504,0,13,KusiRic29916932
794619096063164416,3,69,a_collingwoo
794613651575427072,6,177,Sam91193048
794618487071264772,13,72,kingsle93149242
286738828,64,337,obidife
794604938219360258,6,32,SeanHoole
718477610372698112,11,173,thimo127
794618457795031040,1,11,Anna63082825
908423798,46,132,xNaNox6
794607448460038144,17,101,hoshmandsmko
794618504477409280,0,16,badrul1986
788426748945895424,50,254,OLUWADA32151187
794618097709838336,15,149,Mohammed3829249
794617633542967297,0,66,bakkaliayoub1
794616884331159552,1,107,Juanjose1234517
774125009635643392,8,89,raditya928
794616133215289345,8,70,harry_spibey
794618386005323777,6,101,AlzLiban
794617077348859904,0,79,GillAtkinson4
3058385774,25,237,kyle29304
794617528261734401,3,40,alexandraleyla2
794618096468316165,3,112,Ma443168853
793125421042794497,18,101,fifamobilegamer
794617724655857664,2,60,harryinnes97
794615292387356673,15,132,JackDx9
794617645291175940,6,110,Kimtaylor146
794617630652911616,2,49,CorySamson1
794573221928534016,3,88,RaissAssal
794617260761612288,15,52,mustafatanga92
794616891012763648,4,20,tiagothetweeter
794616998726660096,5,32,Ismail22226332
1360030530,156,354,MARVELMASTER777
790637350619578368,41,107,mikepagan1989
794616808481427456,7,30,camronaston2
2503312667,1,94,DiogoCorrCard
535078018,6,144,m_love2014
794616910327390209,4,44,XajiCusman
794616297212575744,16,66,PwyJw2YkWWP676f
794616928748916736,6,99,H0gdauBns6cZr0i
794616363419635713,25,120,RamonZacarias7
794616540146581505,1,4,Rasterly92
747871302518775808,32,214,CallumW79841646
207140140,8,153,eloi_bdc92
794614809216118784,6,100,Darraghkid483
784112975011471360,573,4522,mohamme85536069
794611637470773248,57,254,Qbear_music
790621419038056448,7,76,AbassHasan4
789585160056500226,178,2085,agporewesam1
794616007230947328,2,88,JJ09388686
794615290697056256,0,21,Mouzourielhous2
794616263997870080,8,63,Elguir2
794614106162655232,12,78,ieuan_watts
777140811481907200,22,239,Adam03910195
794613778600099841,1,74,KamalKa02348884
3510759794,5,37,Footballclass7
794615760106745857,1,87,SandraSteiner18
794615297764458497,18,151,147250369imad
794607207761510401,0,56,lizjanenunez
794615182777602049,4,122,valentina021116
794612119278854144,2,47,NapoleonJim2015
794615001981992960,24,116,monirshikdar26
794614239981948928,2,76,jack_leahy18
794615114947293184,16,79,TomDog70650
794613979767308288,17,218,hernanjosearau4
794614821882839040,9,48,RouifiHassan
3405751258,27,281,mikeleskill
794603751709536256,9,182,jatta35
794614810658959360,0,30,simo290284
794614266187878400,4,96,AlanCriollo1
1053457442,67,839,AbdulahKhalid
794613980966817792,0,11,_JKidd252
787275319103352832,5,95,TheSkullzoid
794614231194882049,4,101,daren_andrews
794613738112425986,4,86,lorato151204
794611179759005696,3,121,dijla11alhayat1
794613544385908736,1,158,Walter6124
793854566244634624,1,5,BlueMagic189
794613790792945665,17,60,yobaasudi2
790067564948910081,4,54,TaRakMaRwA
794613616330870784,6,99,SoufiSaida
794612662386696192,13,89,jgsz4
794613293587566592,8,125,youssef_199158
794613917951623168,4,50,Jackmay60278926
2591657103,13,76,xxbkthel3gend
794608676237623297,1,33,DoyouWona
794612254482300928,1,31,Jajamioasfalt
3382069384,132,1042,bc9c2bb44a3544d
3129324084,83,797,84708c58f97e40b
794612708092112896,5,141,geovanna2211
794612137616347136,1,47,JanHorcicka
794604024557355010,58,730,aliking19671
2491641679,6,68,KathiSpi
794612269581828097,15,56,imanesousou98
794610540660355072,0,3,yassinyasn
755779319956406272,65,4251,MauroCeccarell8
58416740,1236,629,punkassmonk
794608247533699072,4,23,TheDudeofRivia
794612152938221570,4,53,mxhosana6
786218178984681473,933,1531,sportsntits
794610763386208256,7,205,marcellohcsousa
794611594923741184,1,69,Hughjcunningham
782222358320934912,9,228,johnjr_7
734413818210746368,1,49,freakynl
794603124791115777,10,87,Danne1011
794610875441278977,9,41,goalmachine11
794611686552600578,1,54,hamidhamouu
738001430997565440,3,9,sahirrahman27
264980574,15,106,terryesp99
794610029479526400,13,31,alexlong0151
794601764485996544,25,160,kaiges_omar
794611531480711168,1,23,rhianmaher12
794610123272495113,0,45,AtikiMohamed2
794610023645270016,0,41,AbdoAbddogmail1
794603124954726401,6,189,agbv1
794583357300604929,10,118,emanuelel8
633256674,50,294,rr_sammy
794610482955034625,1,41,badrpedro36
763809697732460544,7,112,carlosscvh007
794610472066711552,2,59,bothra_goutam
794609757713735680,5,53,ahmedelkarkri
794610328197857280,4,136,JexinBravo
794609863070466048,1,70,Sports88748062
794607977114247169,11,95,hamiltanmaquez
319747314,355,533,franco729
794608231524028416,0,98,scottdaly123
794608071133851648,0,64,eZ1qGOvwf0AR3qD
1910685391,13,73,Maxbrindmark
794605952750129154,0,16,antonrafaelliu
794609096129384448,38,174,SBLAZE11
163768394,500,185,WillHeaselgrave
794608115647975428,9,50,Anil_Axe
2887339566,1495,4999,Mus3ab_15
794608315091353600,32,84,doutoradoida
794608071687315456,4,56,gawarebalasahe1
794608313061220352,6,40,crazy4350
794606071243411457,28,152,JuergenKlopp_
794607749116133376,0,8,georgelmirel66
794607320244355073,32,150,1KLmf0jwXbm4lvP
794605104259276804,2,70,michealdamila13
794607892896813056,6,118,maia_2k16
794608035461296128,7,122,soufian64498651
2642011941,58,153,Rodrigo00934
4717746015,116,1009,7OnEC6kRYtvYHs6
794603446250901504,5,96,hafizoguz5
595737050,50883,12983,m_binmujrin
764642407690432512,5,132,asokaaaaaaa
3759390747,38,295,ksakr901
792120502449864705,7,11,motorcade1122
774288879985627136,26,146,armando_jordi
794606560999854081,4,71,SohaibEl4
794606148896882688,4,78,BHARATB57777035
794606224436293632,1,79,Karar33739324
794604846213169152,16,140,andrespadron24
794606375586451456,3,231,FennaSubash
794606600631812098,20,66,Kamal11544349
794606442368172032,1,97,yahyalakhdoudi
794595034876301313,7,60,alaaelayat
794603484972744706,1,117,asma_taouss
794606106555383808,0,5,ReahJason
775987562754301952,59,793,faisalasiri1391
731192524728074240,48,219,Despo_Freak96
794605109745483776,11,103,ranyatortani89
3099305121,5,24,LangJoakim
1184303904,129,190,Gennaro_G31
794604576280375296,15,101,TouhamiDel
794605652794609664,4,94,TaoufikSajid
794605253798821890,1,33,allal_fatine
794605148576317440,5,45,Marcoboaman
794604747164700673,1,74,moaazeid10
794604280451891201,154,1261,adyrockx11
794604645968703492,20,201,boudjiboudji2
794604649714159616,8,99,nayelioliver61
794604877402009601,8,101,leondaniels_14
794604470583885824,7,96,MarchePieterse1
785893483684827136,281,613,yuliana_milans
768285384308498433,12,106,Arrobabeto1
794603973831495680,8,39,blakefmfb7
794603582062465024,4,34,salahsa01199616
794604531267096577,6,110,KrystalPark20
794604115414413312,12,95,Lewismcc413
742544515433631744,301,1711,BiellGomes3
794604008291893249,6,95,Niad_C
794604057348501504,18,147,macylouisejones
794603765986889729,5,46,MartijnH10
794604059126730754,6,101,mochahoud
794603905573339136,2,21,Alenah_Khan
794602429165764608,3,38,GamesIlyass
794602880556797952,4,89,SaidaNassour
749330131106267136,11,76,AzeezAsorowo
598066480,31,485,MukisaIbramuki
2744820850,45,314,zane_stannard
794602404700295169,4,161,pallavee18
794602905852661762,71,289,danish_beig
794601977565118468,6,61,7cf341821b804e0
794602998467035137,3,21,abdelha37486569
607841435,354,2198,will4triple
794602425554440192,4,95,j1502h
794598842146533376,9,144,jhemshika
794601935542296576,21,74,JamesFah3y
794601873642815488,4,64,mickbize
792739827967926272,7,125,freddysmithy201
356035482,2,15,c1ark3y
794601521220583425,10,167,SSargon31
762764260820783109,88,338,Hossam_Emaraa
794601746857390080,1,61,GauravJ31994914
794433917164122112,1,39,ranjitdutta707
794599894312951811,4,70,Tumikhumi
794599798187982848,7,124,felixamor1989
794601277711847425,15,26,AbdelDanine
794600628685250560,1,12,mchelsea_kevoh
3859001897,5,129,alvaroac222
1178803663,364,395,Sanjhey1881
756489812371181568,2,9,Epicness_230
833908374,20,972,philipakpadzie
794599876491440128,11,126,GideonKerllon
